apple_music_id,artist,name,effective_bpm,consensus_bpm,djay_bpm_diff,bpm_diff,djay_bpm,djay_manual_bpm,djay_straight_grid,apple_music_bpm,beatunes_bpm,beatunes_bpm_salience,bpm_rhythm,bpm_rhythm_confidence,bpm_percival,effective_key,consensus_key,key_diff,djay_key,essentia_key,beatunes_key,apple_music_key,edma_key,edma_strength,edmm_key,edmm_strength,bgate_key,bgate_strength,braw_key,braw_strength,shaath_key,shaath_strength,temperley_key,temperley_strength,noland_key,noland_strength
AA3AEE0E79B9DD66,Voyage,Dynamic,114.98,114.98,0.0,0.33,115.0,,False,115,115.17056274414062,0.9166666865348816,114.97,1.7214,114.84,5m,5m,0,5m,5m,5m,5m,5m,0.8716,5m,0.917,5m,0.8801,5m,0.7759,5m,0.9363,5d,0.8649,5m,0.8682
76230A9587858ECB,Guti,Patio de juegos,122.0,122.0,0.0,0.33,122.0,,True,122,121.99169921875,0.9648240804672241,122.01,3.4203,122.32,3m,3m,0,3m,3m,3m,3m,3m,0.7625,3m,0.7492,3m,0.6798,3m,0.7401,3m,0.7224,3m,0.5963,3m,0.4932
5C8D5C366A147A5F,DJ Phono,Gone,122.0,122.0,0.0,0.33,122.0,,False,122,122.0,1.0,121.99,2.271,122.32,10d,10d,0,10m,10d,10m,10d,10d,0.8272,10m,0.7901,10d,0.8895,10d,0.8821,10d,0.9176,10d,0.917,10d,0.8687
0CD11A830061EC94,Arutani,Any Kind of Magic,117.0,117.0,0.0,0.32,117.0,,True,117,117.0,1.0,117.11,1.8009,116.79,8m,8m,0,8d,8m,8m,8m,8m,0.8809,8m,0.9226,8m,0.9078,8m,0.7774,8m,0.9589,8d,0.8835,8m,0.8805
C401C466C1868D8C,Maya Jane Coles,Humming Bird (Original Mix),124.99,124.99,0.0,0.3,125.0,,True,125,124.98825073242188,0.9750000238418579,124.98,3.2439,125.28,8m,8m,0,8m,8m,8m,8m,8m,0.9294,8m,0.9557,8m,0.9197,8m,0.8814,8m,0.942,8d,0.6998,8m,0.8812
E66658C1D3D21605,Luca Albano,Calinda (Francesco Bonora Remix),125.01,125.01,0.0,0.29,125.0,,True,125,124.98825073242188,0.9679144620895386,125.02,2.8989,125.28,10m,10m,0,10m,10m,10m,10m,10m,0.9308,10m,0.9365,10m,0.889,10m,0.8968,10m,0.9158,10m,0.7009,10m,0.8298
C8BE58D195D42AD0,Daniel Mehlhart,Nebelschwaden,125.0,125.0,0.0,0.29,125.0,,True,125,124.98825073242188,0.9494949579238892,124.99,1.9384,125.28,7m,7m,0,7m,7m,7m,7m,7m,0.8814,7m,0.9306,7m,0.8505,7m,0.7941,7m,0.9169,7d,0.7794,7d,0.8609
BA2C87BDAF8EF848,Robag Wruhme,Calma Calma,125.0,125.0,0.0,0.29,125.0,,True,125,124.98825073242188,1.0,124.99,3.1437,125.28,11m,11m,0,11m,11m,11m,11m,11m,0.8801,11m,0.8885,11m,0.8949,11m,0.8595,11m,0.824,11d,0.7155,11m,0.934
09A7D03CA9302E8D,Bicep,Celeste,125.01,125.01,0.0,0.29,125.0,,True,125,124.98825073242188,0.9346733689308167,125.02,2.9397,125.28,12m,12m,0,12d,12m,12m,12m,12m,0.7974,12m,0.8067,12m,0.823,12d,0.7482,12m,0.8101,12d,0.7977,12d,0.8577
F94EE46059DEC13A,"Joey Negro, Akabu",Another World (Andre Lodemann Mix),125.0,125.0,0.0,0.29,125.0,,True,125,124.98825073242188,0.9274611473083496,125.0,3.1002,125.28,9m,9m,0,9m,9m,9m,9m,9m,0.8527,9m,0.8836,9m,0.8078,9m,0.8275,9m,0.866,9m,0.6788,9m,0.7589
460BACC52EB03A1A,Midland,Through Motion,125.03,125.03,0.0,0.29,125.0,,True,125,124.98825073242188,0.9510869383811951,125.07,1.8324,125.28,2m,2m,0,2m,2m,2m,2m,2m,0.9537,2m,0.9643,2m,0.9077,2m,0.9042,2m,0.9251,2m,0.7536,2m,0.8691
6E8BE67AAA519E71,Gabriel Ananda & Maceo Plex,Solitary Daze (Original Mix),125.0,125.0,0.0,0.29,125.0,,True,125,124.98825073242188,0.9899497628211975,125.01,2.173,125.28,7m,7m,0,7m,7m,7m,7m,7m,0.9709,7m,0.9674,7m,0.9515,7m,0.9346,7m,0.9293,7m,0.6878,7m,0.883
3D049E7DC8D6F93B,Superpitcher,Rabbits In A Hurry (Sascha Funkes JD Is The One Rabbits Remix),125.02,125.02,0.0,0.28,125.0,,True,125,125.0276870727539,0.964102566242218,125.01,2.7996,125.28,3m,3m,0,3m,3m,3m,3m,3m,0.9624,3m,0.9277,3m,0.8963,3m,0.9771,3m,0.8609,3m,0.6216,3m,0.7871
5F59829A39B08FA2,Guti,All The Girls,125.0,125.0,0.0,0.28,125.0,,True,125,125.0,1.0,125.01,3.0284,125.28,1m,1m,0,1m,1m,1m,1m,1m,0.8003,1m,0.8512,1m,0.8583,1m,0.7522,1m,0.8301,1m,0.8693,1m,0.8451
35DC97DB30C08D8A,Andy Pickford,Temple of The Wonklord,111.97,111.97,0.0,0.26,112.0,,False,112,112.0,1.0,111.95,1.1455,111.74,3m,3m,0,3m,3m,3m,3m,3m,0.861,3m,0.8533,3m,0.8713,3m,0.8032,3m,0.8406,3d,0.8019,3m,0.9146
A8349B85981555B6,Frank & Tony feat. Gry,Bring the Sun (Vocal),113.99,113.99,0.0,0.25,114.0,,True,114,113.98771667480469,0.8223350048065186,113.96,2.6011,114.21,1m,1m,0,1m,1d,1m,1m,1m,0.802,1m,0.8573,1d,0.8655,1d,0.8372,1m,0.8898,1d,0.8709,1d,0.9222
0216E09610CF651D,DJ Heartstring,BAE,149.99,149.99,0.0,0.25,150.0,,True,150,149.9859161376953,0.8121827244758606,150.05,3.2916,149.8,1m,1m,0,1m,1m,1m,1m,1m,0.8306,1m,0.8452,1m,0.853,1m,0.7464,1m,0.8407,1d,0.8136,1d,0.9216
A860D8E7612D05CF,Nutia,Backand4,108.0,108.0,0.0,0.24,108.0,,True,108,108.0,1.0,107.99,3.6436,108.23,2m,2m,0,2m,2m,2m,2m,2m,0.9319,2m,0.9038,2m,0.8507,2m,0.9422,2m,0.8528,2m,0.6201,2m,0.6982
DD24B6F784F34BE3,Saâda Bonaire,You Could Be More As You Are,110.18,110.18,0.0,0.24,110.2,,False,110,110.20258331298828,0.9690722227096558,110.16,3.3638,109.96,2m,2m,0,2m,2m,2m,2m,2m,0.9632,2m,0.9604,2m,0.9452,2m,0.9077,2m,0.9548,2d,0.7609,2m,0.8921
1B2B22180EFAB735,Tell,I Lost 200€ In A Club,117.31,117.31,0.0,0.23,117.3,,True,117,117.2208480834961,0.9689119458198547,117.32,2.1726,117.45,8m,8m,0,8m,8m,8m,8m,8m,0.8889,8m,0.896,8m,0.8716,8m,0.8389,8m,0.9189,8d,0.6707,8m,0.6995
5054161723F1344A,Martyn feat. Four Tet,Glassbeadgames,124.0,124.0,0.0,0.23,123.99,,True,124,124.0025405883789,0.9845361113548279,124.01,2.7846,123.78,1m,1m,0,1m,1m,1m,1m,1m,0.9607,1m,0.9582,1m,0.9469,1m,0.9282,1m,0.9213,1d,0.7187,1m,0.8982
18D5700DE4E9EEA8,David August,Epikur,117.98,117.98,0.0,0.23,118.0,,True,118,117.96998596191406,0.8524590134620667,117.89,2.265,118.12,9m,9m,0,9m,9m,9m,9m,9m,0.8758,9m,0.903,9m,0.8318,9m,0.8036,9m,0.9165,9m,0.8216,9m,0.7904
AABC6298806E8E24,Midnight Magic,Beam Me Up (Jacques Renault Remix),117.0,117.0,0.0,0.23,117.0,,False,117,117.0237045288086,0.9540815949440002,117.01,3.4593,116.79,9m,9m,0,9m,9m,9m,9m,9m,0.9795,9m,0.9474,9m,0.9768,9m,0.9731,9m,0.8884,9m,0.6548,9m,0.8702
0D3736BC4A750E53,Kalyma,Tokyo,124.0,124.0,0.0,0.22,124.0,,True,124,124.0025405883789,1.0,123.99,3.0476,123.78,10m,10m,0,10m,10m,10m,10m,10m,0.8918,10m,0.9137,10m,0.8748,10m,0.8161,10m,0.9136,10d,0.7972,10m,0.86
500F6975EB363494,Superpitcher,Tomorrow (Original Mix),94.44,94.44,0.0,0.22,94.5,,False,94,94.54947662353516,0.9459459185600281,94.33,2.0708,94.39,2m,2m,0,2m,2m,2m,2m,2m,0.9405,2m,0.9447,2m,0.9649,2m,0.8855,2m,0.9576,2d,0.7729,2m,0.8766
2FBA7DEDA127FF5C,The XX,On Hold (Jamie xx Remix),128.2,128.2,0.0,0.22,128.2,,True,128,128.1819610595703,0.9800000190734863,128.2,2.0935,128.4,10m,10m,0,10d,10m,10m,10m,10m,0.8593,10m,0.8803,10m,0.8725,10m,0.8098,10m,0.8442,10d,0.7886,10m,0.8851
44A1753F543400D0,Iron Curtis,Lucent (Original Mix),119.0,119.0,0.0,0.22,119.0,,True,119,119.0,1.0,119.02,2.9262,118.8,9m,9m,0,9m,9m,9m,9m,9m,0.9005,9m,0.8983,9m,0.8806,9m,0.8787,9m,0.8294,9d,0.7163,9m,0.9169
6DAAF4207B02893B,Isolée,Allowance,119.99,119.99,0.0,0.22,120.0,,True,120,119.98084259033203,0.7771428823471069,119.97,1.6435,120.19,1m,1m,0,1m,1m,1m,1m,1m,0.8963,1m,0.8909,1m,0.9269,1m,0.846,1m,0.8664,1m,0.7503,1m,0.8837
832A2663B062330B,Rampa,Necessity,120.0,120.0,0.0,0.22,120.0,,True,120,120.0,1.0,119.97,1.0541,120.19,3d,3d,0,3m,3d,3m,3d,3d,0.7332,3m,0.7453,3d,0.7838,3d,0.7665,3d,0.8225,3d,0.7801,3d,0.6797
CBC687708500E950,Dinky,Casa (Axel Boman Dub Mix),124.0,124.0,0.0,0.22,124.0,,True,124,124.0025405883789,0.9644669890403748,124.0,1.639,123.78,7m,7m,0,7m,7m,7m,7m,7m,0.8555,7m,0.9081,7m,0.8105,7m,0.7685,7m,0.9265,7d,0.7594,7m,0.8123
904959D73E2AB42E,Genius Of Time,Sunswell,123.95,123.95,0.0,0.22,124.0,,True,124,123.96311950683594,0.9123711585998535,123.93,2.154,123.78,3d,3d,0,3d,3d,3d,3d,3d,0.8185,3m,0.5738,3d,0.8472,3d,0.8025,3d,0.8902,3d,0.9219,3d,0.8105
08439A02DF1A9AFD,Leon Vynehall,Butterflies,120.0,120.0,0.0,0.21,120.0,,True,120,119.98084259033203,0.9646464586257935,120.0,2.4097,120.19,10m,10m,0,10m,10m,10m,10m,10m,0.911,10m,0.9312,10m,0.9018,10m,0.8524,10m,0.8959,10d,0.8497,10m,0.9315
648232C028DB3900,Joe Stawarz,Bee Bear,119.99,119.99,0.0,0.21,120.0,,True,120,119.98084259033203,0.9285714626312256,119.98,1.8677,120.19,1m,1m,0,1m,1m,1m,1m,1m,0.9553,1m,0.918,1m,0.921,1m,0.9508,1m,0.8669,1m,0.7434,1m,0.7963
4F1A1C84302A5643,"&ME, Black Coffee, Keinemusik",The Rapture Pt.III,120.0,120.0,0.0,0.21,120.0,,True,120,119.98084259033203,0.9800000190734863,119.99,3.354,120.19,1m,1m,0,1m,1m,1m,1m,1m,0.9002,1m,0.8947,1m,0.9366,1m,0.8841,1m,0.8688,1d,0.7077,1m,0.898
D5CDD75C13D0D4F7,Youandewan,Ego,120.0,120.0,0.0,0.21,119.99,,True,120,120.0,1.0,119.98,3.4832,120.19,12m,12m,0,12m,12m,12m,12m,12m,0.8111,12m,0.7735,12m,0.8296,12m,0.7961,12m,0.7467,12m,0.626,12m,0.7627
E1AEA68E27474ED4,John Talabot feat. Pional,So Will Be Now,116.99,116.99,0.0,0.21,117.0,,True,117,116.98428344726562,0.9847716093063354,116.99,2.3311,116.79,9m,9m,0,9m,9m,9m,9m,9m,0.9137,9m,0.9464,9m,0.8844,9m,0.8252,9m,0.9577,9d,0.7836,9m,0.8398
09376D4F66C3C9F0,Dave DK,Jelly Legs,119.99,119.99,0.0,0.21,120.0,,False,120,119.98084259033203,0.9949748516082764,119.98,2.1745,120.19,6m,6m,0,6d,6m,6m,6m,6m,0.8644,6m,0.921,6m,0.8629,6d,0.8021,6m,0.9212,6d,0.8425,6m,0.8851
10CFE3128605CD0C,Shinichi Atobe,Regret,120.0,120.0,0.0,0.21,120.0,,True,120,119.98084259033203,0.9949748516082764,119.99,3.0325,120.19,8m,8m,0,8m,8m,8m,8m,8m,0.8812,8m,0.9003,8m,0.9177,8m,0.8155,8m,0.9263,8d,0.807,8m,0.8876
90DEEA525D379D19,Frankey & Sandrino,Acamar,119.99,119.99,0.0,0.21,120.0,,True,120,119.98084259033203,0.8716577291488647,119.98,2.5955,120.19,1m,1m,0,1m,1m,1m,1m,1m,0.9015,1m,0.9081,1m,0.9462,1m,0.8577,1m,0.8511,1m,0.7252,1m,0.9519
524C9604FC6549AE,KARO,Nachti Opening 2023,129.0,129.0,0.0,0.21,129.0,,True,129,129.0099639892578,0.964102566242218,128.99,2.2755,129.2,8m,8m,0,8m,8m,8m,8m,8m,0.8057,8m,0.8234,8m,0.8247,8d,0.7785,8m,0.8245,8d,0.8355,8d,0.8903
C3D26DBCA5222E6F,Bicep,Just (Original Mix),120.0,120.0,0.0,0.21,120.0,,True,120,119.98084259033203,0.9015544056892395,119.99,2.2834,120.19,12m,12m,0,12m,12m,12m,12m,12m,0.8816,12m,0.898,12m,0.8463,12m,0.8129,12m,0.8897,12m,0.7338,12m,0.7272
A4644980C3C12C92,Daniel Bortz,Boyz 2 Men (Original Mix),120.0,120.0,0.0,0.21,120.0,,False,120,119.98084259033203,0.9744898080825806,120.0,2.4878,120.19,1m,1m,0,1m,1m,1m,1m,1m,0.9837,1m,0.9749,1m,0.9505,1m,0.9604,1m,0.9413,1m,0.7359,1m,0.8679
4C5AA18B64864165,Galcher Lustwerk,Parlay,119.0,119.0,0.0,0.2,119.0,,True,119,119.0,1.0,119.0,2.466,118.8,8m,8m,0,8m,8m,8m,8m,8m,0.8264,8m,0.8339,8m,0.8466,8m,0.787,8m,0.8335,8m,0.7639,8m,0.881
BBE41E3F08F3D454,Luca Musto,Tight Situation,109.0,109.0,0.0,0.2,109.0,,False,109,109.0,1.0,109.0,2.8623,108.8,12m,12m,0,12m,12m,12m,12m,12m,0.9117,12m,0.8701,12m,0.9021,12m,0.9385,12m,0.7823,12m,0.5957,12m,0.8297
9E42D4E97FFAF2DF,Roman Flugel,9 Years (DJ Koze Remix),120.0,120.0,0.0,0.2,120.0,,True,120,120.0,1.0,119.99,3.1676,120.19,9m,9m,0,9m,9m,9m,9m,9m,0.9673,9m,0.9621,9m,0.9875,9m,0.9399,9m,0.923,9m,0.751,9m,0.9264
9C828D054A8A2DFA,Constantijn Lange,Snagsens Delight,93.0,93.0,0.0,0.2,93.0,,True,93,93.0,1.0,92.92,2.2062,93.12,6m,6m,0,6m,6m,6m,6m,6m,0.9681,6m,0.9248,6m,0.9355,6m,0.9805,6m,0.8653,6m,0.567,6m,0.7925
0ABB024F6D478966,Four Tet,Baby,126.91,126.91,0.0,0.2,127.0,,True,127,126.99910736083984,0.8393782377243042,126.8,0.8188,126.82,12m,12m,0,12m,12m,12m,12m,12m,0.8333,12m,0.8573,12m,0.8131,12d,0.7842,12m,0.8461,12d,0.7433,12d,0.8528
D0E6FA29DAF01D26,Agoria,Dust,123.96,123.96,0.0,0.2,123.98,,False,124,123.96311950683594,0.9795918464660645,123.96,2.8558,123.78,10m,10m,0,10m,10m,10m,10m,10m,0.9229,10m,0.8709,10m,0.9141,10m,0.9328,10m,0.8102,10m,0.7161,10m,0.8069
2BD1B49B870E4407,DJ Koze,Buschtaxi (Extended Version),120.02,120.02,0.0,0.19,120.0,,True,120,120.02027130126953,0.989847719669342,120.01,0.9653,120.19,4m,4m,0,4m,4m,4m,4m,4m,0.9677,4m,0.9452,4m,0.9312,4m,0.9417,4m,0.9209,4m,0.7437,4m,0.7908
87DE3E4D500A6326,Les Sins,Grind,120.0,120.0,0.0,0.19,120.0,,True,120,120.0,1.0,120.0,2.7839,120.19,8m,8m,0,8m,8m,8m,8m,8m,0.8626,8m,0.8759,8m,0.9078,8m,0.8063,8m,0.8545,8d,0.8569,8m,0.9404
1E9D8ED92D9F196F,Jayda G,All I Need (DJ-Kicks),120.01,120.01,0.0,0.19,120.0,,True,120,120.0,1.0,120.02,2.3563,120.19,2m,2m,0,2m,2m,2m,2m,2m,0.9712,2m,0.9647,2m,0.9498,2m,0.9223,2m,0.9324,2m,0.7195,2m,0.8917
A9E68047C200943C,Portable feat. L_Cio,Surrender,120.0,120.0,0.0,0.19,120.0,,True,120,120.0,1.0,120.01,3.0391,120.19,3d,3d,0,3d,3d,3d,3d,3d,0.8573,3m,0.7532,3d,0.8879,3d,0.867,3d,0.9359,3d,0.9121,3d,0.8179
10E9296E73907B06,Keinemusik,Muyè,120.0,120.0,0.0,0.19,120.0,,True,120,120.0,1.0,120.01,2.1373,120.19,1m,1m,0,1m,1m,1m,1m,1m,0.9586,1m,0.9775,1m,0.9367,1m,0.9103,1m,0.9696,1m,0.7781,1m,0.838
41A551BAEB36490D,Isolee,I Like It Here Can I Stay,120.01,120.01,0.0,0.19,120.0,,True,120,120.0,1.0,120.02,2.3923,120.19,1m,1m,0,1m,1m,1m,1m,1m,0.9392,1m,0.9189,1m,0.8826,1m,0.9298,1m,0.8761,1m,0.7233,1m,0.7864
3E5774F3F7048483,Jackmate feat. Nik Reiff,Pacemaker,120.0,120.0,0.0,0.19,120.0,,True,120,120.0,1.0,120.0,2.347,120.19,11m,11m,0,11m,11m,11m,11m,11m,0.956,11m,0.9185,11m,0.9049,11m,0.9768,11m,0.8671,11m,0.675,11m,0.7455
8C0909A419F9090F,Leafar Legov,Cenote,120.01,120.01,0.0,0.19,120.0,,True,120,120.02027130126953,0.9736842513084412,120.0,3.1602,120.19,11m,11m,0,11m,11m,11m,11m,11m,0.9644,11m,0.9615,11m,0.9191,11m,0.9389,11m,0.9613,11m,0.645,11m,0.7662
B00486A7A8036839,Jacob Mikesh Filburt,Philipp Dolphia,116.04,116.04,0.0,0.18,116.0,,True,116,116.07742309570312,0.9479768872261047,115.95,1.7362,116.13,7d,7d,0,7d,7d,7m,7d,7m,0.7553,7m,0.824,7d,0.8272,7d,0.8277,7m,0.8317,7d,0.7833,7d,0.837
F288C91BA8E4E5E1,Dntel,(This Is) The Dream of Evan and Chan (Superpitcher Kompakt Remix),126.96,126.96,0.0,0.18,127.0,,False,127,126.99910736083984,1.0,126.92,2.3865,126.82,9m,9m,0,9m,9m,9m,9m,9m,0.8631,9m,0.877,9m,0.8922,9m,0.7933,9m,0.8778,9d,0.8515,9m,0.9045
89B8EE35C2D3A29E,Ross From Friends,Epiphany,126.95,126.95,0.0,0.18,127.0,,True,127,126.99910736083984,0.9130434989929199,126.91,1.1767,126.82,6m,6m,0,6m,6m,6m,6m,6m,0.83,6m,0.836,6m,0.8727,6m,0.7695,6m,0.8594,6d,0.7831,6m,0.8312
2EB10433CAD55948,ELIXIR,Aconite,111.0,111.0,0.0,0.18,111.0,,True,111,111.0,1.0,110.96,2.2294,111.14,9m,9m,0,9m,9m,9m,9m,9m,0.9801,9m,0.9476,9m,0.9786,9m,0.9795,9m,0.8958,9m,0.708,9m,0.8611
55F816AA0CBBEDB0,Grauzone,Raum (ATA's Extended Mix),127.0,127.0,0.0,0.18,127.0,,False,127,127.0,1.0,126.99,2.2857,126.82,1m,1m,0,1m,1m,1m,1m,1m,0.74,1m,0.7362,1m,0.8125,1m,0.6699,1m,0.6987,1d,0.7692,1d,0.8695
963A3D933E88D59E,AURORA,Some Type Of Skin (Sofia Kourtesis Remix),126.91,126.91,0.0,0.18,127.0,,True,127,127.0,0.9850000143051147,126.82,2.202,126.82,10d,10d,0,10d,10d,10d,10d,10d,0.9251,10m,0.6545,10d,0.9551,10d,0.9523,10d,0.965,10d,0.9272,10d,0.9025
42E24D587F0704D8,mytripismytrip,patience,101.94,101.94,0.0,0.17,102.0,,False,102,102.0,1.0,101.89,2.1463,101.83,1m,1m,0,1d,1m,1m,1m,1m,0.9032,1m,0.9203,1m,0.9059,1m,0.8369,1m,0.9157,1d,0.8515,1d,0.8916
540F34976C192B42,Arutani & Faber,Summon Ghosts,114.98,114.98,0.0,0.16,115.0,,True,115,115.0,1.0,114.96,3.1543,114.84,11m,11m,0,11m,11m,11m,11m,11m,0.8224,11m,0.8591,11m,0.8158,11m,0.7206,11m,0.904,11d,0.8664,11m,0.8178
26633170F9D4C17F,WIDE AWAKE,Mint,114.99,114.99,0.0,0.16,115.0,,True,115,115.0,1.0,114.98,2.2525,114.84,2m,2m,0,2m,2m,2m,2m,2m,0.9596,2m,0.9402,2m,0.9251,2m,0.9388,2m,0.9286,2m,0.7218,2m,0.786
4CA015B06EE4512F,Lokke,Tuo Volto,115.0,115.0,0.0,0.16,115.0,,True,115,115.0,1.0,115.0,3.2655,114.84,1d,1d,0,1m,1d,1m,1d,1m,0.7256,1m,0.799,1d,0.7851,1d,0.7781,1d,0.8044,1d,0.788,1d,0.8251
8E85195807BCA9CC,Noir & Haze,Around (Solomun Vox),115.0,115.0,0.0,0.16,115.0,,True,115,115.0,1.0,114.99,3.7226,114.84,9m,9m,0,9m,9m,9m,9m,9m,0.7159,9m,0.7101,9m,0.7506,9m,0.6485,9m,0.7514,9m,0.7688,9m,0.6985
9E9533C576EC74EC,Aphex Twin,Windowlicker,123.03,123.03,0.0,0.16,123.0,,False,123,123.05625915527344,0.9898989796638489,122.9,1.8058,123.05,10m,10m,0,10m,10m,10m,10m,10m,0.9467,10m,0.9685,10m,0.9033,10m,0.8775,10m,0.9757,10m,0.7309,10m,0.8105
EAD59D57121C383B,Ross from Friends,Talk To Me You'll Understand,125.99,125.99,0.0,0.15,126.0,,True,126,125.9739761352539,0.9791666865348816,125.9,1.6835,126.05,5m,5m,0,5m,5m,5m,5m,5m,0.7925,5m,0.8336,5m,0.8184,5m,0.6997,5m,0.8693,5m,0.8438,5m,0.8187
23C40FC63B65D4C1,Talaboman,Loser’s Hymn,118.0,118.0,0.0,0.15,118.0,,True,118,118.00941467285156,0.9521276354789734,117.97,2.1899,118.12,11m,11m,0,11m,11m,11m,11m,11m,0.9516,11m,0.9127,11m,0.9416,11m,0.9573,11m,0.8533,11m,0.7113,11m,0.8922
9C9B74C419ABE945,HNNY,12 00,118.0,118.0,0.0,0.15,118.0,,True,118,117.96998596191406,0.9848484992980957,118.01,3.0059,118.12,9m,9m,0,9m,9m,9m,9m,9m,0.8144,9m,0.8131,9m,0.8733,9m,0.7539,9m,0.7974,9d,0.7736,9m,0.893
523903D4C3E6473D,Against All Logic,Such a Bad Way,111.0,111.0,0.0,0.14,111.0,,True,111,111.0,1.0,111.0,3.5389,111.14,9d,9d,0,9d,9d,9d,9d,9d,0.8317,9m,0.7111,9d,0.9137,9d,0.8814,9d,0.9363,9d,0.9863,9d,0.9291
901AABA21FF35C60,DJ Phono,Knarhcslhük Mi Ttinhcsfua Hcon Ebah Hci,121.0,121.0,0.0,0.14,121.0,,True,121,121.0,1.0,121.03,2.6713,120.89,11m,11m,0,11m,11m,11m,11m,11m,0.9038,11m,0.8846,11m,0.9478,11m,0.8904,11m,0.8479,11m,0.758,11m,0.9166
CD8E3B692D05383C,Hot Natured,Benediction,116.0,116.0,0.0,0.14,116.0,,True,116,116.0,1.0,115.99,3.4127,116.13,1m,1m,0,1m,1m,1m,1m,1m,0.8555,1m,0.8917,1m,0.8505,1m,0.7594,1m,0.8909,1d,0.7961,1d,0.8929
6D27C19FD271582C,Moderat,Bad Kingdom (DJ Koze Remix),118.0,118.0,0.0,0.14,118.0,,True,118,118.0,1.0,117.98,2.7318,118.12,1m,1m,0,1m,1m,1m,1m,1m,0.8943,1m,0.907,1m,0.8988,1m,0.8628,1m,0.8556,1m,0.7764,1m,0.8955
BEBE2BBCBD21B21E,Niju,Idea of Unity,99.97,99.97,0.0,0.14,100.0,,True,100,100.0,1.0,99.93,2.8212,99.86,1m,1m,0,1m,1m,1m,1m,1m,0.9079,1m,0.9502,1m,0.8776,1m,0.8539,1m,0.9578,1m,0.7798,1m,0.8337
1D64C96744B0A29D,Gwilym Gold & Doc Daneeka,Lust For Sale (MGF Mix),121.0,121.0,0.0,0.14,121.0,,True,121,121.0,1.0,121.03,2.9642,120.89,9m,9m,0,9m,9m,9m,9m,9m,0.895,9m,0.9258,9m,0.8653,9m,0.8201,9m,0.9419,9d,0.785,9m,0.8286
485E79B919CFA501,Bicep,Glue (Original Mix),130.0,130.0,0.0,0.13,130.0,,True,130,129.99566650390625,0.7784091234207153,129.88,1.9802,130.01,2m,2m,0,2m,2m,2m,2m,2m,0.8241,2m,0.8456,2m,0.8299,2m,0.7679,2m,0.8149,2d,0.8033,2d,0.8627
50E6A69C3634182A,Daphni,Waiting So Long,133.28,133.28,0.0,0.13,133.3,,True,133,133.2682342529297,0.899470865726471,133.24,2.7298,133.37,4m,4m,0,4m,4m,4m,4m,4m,0.8186,4m,0.8258,4m,0.8571,4m,0.7372,4m,0.7992,4d,0.7872,4m,0.8922
7D2696CC869AC6FE,Map.Ache,Enola (Original Mix),121.0,121.0,0.0,0.12,121.0,,True,121,121.0059814453125,1.0,121.01,3.5594,120.89,1m,1m,0,1m,1m,1m,1m,1m,0.8307,1m,0.8663,1m,0.8117,1m,0.7618,1m,0.8637,1d,0.7941,1m,0.8284
44E9B76691489766,Nhar,Warp 8,121.0,121.0,0.0,0.12,121.0,,True,121,121.0059814453125,0.9949495196342468,121.01,2.9149,120.89,5m,5m,0,5m,5m,5m,5m,5m,0.9056,5m,0.8796,5m,0.9022,5m,0.9227,5m,0.7835,5d,0.5888,5m,0.8827
AEB2CA34ACE1C8B2,Aleksandir,Yamaha,120.94,120.94,0.0,0.12,121.0,,True,121,121.0059814453125,0.9637305736541748,120.89,1.9511,120.89,10m,10m,0,10m,10m,10m,10m,10m,0.9608,10m,0.9488,10m,0.9361,10m,0.9264,10m,0.8968,10m,0.7641,10m,0.8973
F9CCC4AB6B1C5A54,Galcher Lustwerk,I Neva Seen,118.0,118.0,0.0,0.12,118.0,,True,118,118.0,1.0,118.0,3.1229,118.12,9m,9m,0,9m,9m,9m,9m,9m,0.7648,9m,0.8049,9m,0.6927,9m,0.7105,9m,0.7554,9d,0.6799,9m,0.7543
784FE3112B5D8F78,Till von Sein,Love T.K.O.,118.01,118.01,0.0,0.12,118.0,,True,118,118.00941467285156,1.0,118.01,3.207,118.12,1m,1m,0,1d,1m,1m,1m,1m,0.9242,1m,0.9403,1m,0.9287,1m,0.8511,1m,0.9366,1d,0.8159,1m,0.8984
8173F4FAD776BABF,Super Flu,Jo Gurt (DJ Koze Remix),118.0,118.0,0.0,0.12,118.0,,True,118,118.0,1.0,118.0,2.2784,118.12,2d,2d,0,2d,2d,2m,2d,2d,0.8162,2m,0.8467,2d,0.9092,2d,0.8787,2d,0.8848,2d,0.8607,2d,0.9136
E4DC58AA7B1DF31E,Axel Boman,Hello,118.0,118.0,0.0,0.12,118.0,,False,118,118.0,1.0,118.0,2.3693,118.12,11m,11m,0,11m,11m,11m,11m,11m,0.812,11m,0.8348,11m,0.8406,11m,0.7525,11m,0.8133,11d,0.8038,11m,0.8905
4A6173BA6EDA3E17,Panthera Krause,Through My Mind,120.96,120.96,0.0,0.12,121.0,,True,121,121.0059814453125,0.9900000095367432,120.92,1.7253,120.89,9d,9d,0,9d,9d,9d,9d,9d,0.8563,9m,0.7262,9d,0.912,9d,0.893,9d,0.9491,9d,0.9468,9d,0.8728
CE94C1AFB2980B3F,Sailor & I,Tough Love (Aril Brikha Remix),107.02,107.02,0.0,0.11,107.0,,False,107,107.04830932617188,0.8033707737922668,107.0,1.6925,107.11,5d,5d,0,5d,5d,5d,5d,5d,0.849,5m,0.8192,5d,0.912,5d,0.8954,5d,0.9239,5d,0.8929,5d,0.8728
